I_ref,I_no_tumor,40um,50um,60um,70um,80um,90um,100um
0.1750877504989613,0.1734535956000832,0.1654854489673132,0.1667422709127834,0.1685474724983957,0.16960483182656,0.1711046255686453,0.1719888512424092,0.17192178438680014
0.0050245507661261,0.0049776548854836,0.0049599536555657,0.0049747878321214,0.0050077836480794,0.0050133309372636,0.0050237909830216,0.0050351762260934,0.005043490189131348
0.2510161985561925,0.2486733770316096,0.2598230329000787,0.2580966206634024,0.2577766121617095,0.2570846002117504,0.2561527270865468,0.2560371815053038,0.25561910445508834
1.0293971053670474,1.0197893839941734,1.014594779409485,1.0154083689075155,1.0148747539749834,1.0146928383458207,1.0152338788112398,1.015114971178933,1.0151930160476061
1.0471424152651851,1.0373690707402776,1.0362542587678971,1.034470443276564,1.0345583239289229,1.0343388215002978,1.033697686435098,1.033970718607155,1.0341432914663695
0.1634494133259682,0.1619238830776166,0.1578431292199704,0.1593153937014824,0.1601273575068253,0.1614065482757944,0.162144951616637,0.1620232568731002,0.1622430564018645
0.0041754591287647,0.0041364881158234,0.0041248241383151,0.0041410582844908,0.0041531847016969,0.0041606263654319,0.0041769703459851,0.0041899194191605,0.004179001158866395
0.2601163730077746,0.2576886163885301,0.2644013007586118,0.2645460490016836,0.264072905184735,0.2630727019813961,0.2627592429064522,0.2623990793232118,0.2619466075329332
1.0323009087660229,1.022666085185612,1.018539193772289,1.0179118898838295,1.0174889562420564,1.018149193355669,1.0184451727793118,1.018598922854058,1.0185621547783255
1.0447953618753203,1.0350439232164466,1.0325657323301574,1.0324300260130783,1.0325727717992823,1.0321162751176864,1.032220779290164,1.03245033971627,1.0330244710652088
0.1493781468482359,0.147983948626153,0.1474754588609454,0.1480884322129251,0.1490890350127423,0.1496177928900256,0.1493940574871463,0.149458084711741,0.14920906677911824
0.0054795735875592,0.0054284308205946,0.0054125313282933,0.0054223517820289,0.0054344465824729,0.0054438947374201,0.0054743611761799,0.0054920703946908,0.005480526186689459
0.2709399834217157,0.2684112062803291,0.2714873479118095,0.2722670297912354,0.2718440434092312,0.2717843695725578,0.2713844494572113,0.2708255016886408,0.2706924147412475
1.030868921550003,1.0212474632045236,1.0172915395472537,1.0165648540439176,1.0171086676999306,1.017142812943209,1.017341648290752,1.0177388501190898,1.0180545340700384
1.0483569128699386,1.0385722330163056,1.0369242488342865,1.036493200336376,1.0356773009503837,1.036035260466886,1.0364487017411632,1.0368061213389177,1.0369295113149506
0.1417977491782223,0.1404743014452542,0.1427797482081438,0.1432774227136384,0.1436399984728622,0.1432595584420358,0.1431274467256066,0.1427065086607626,0.14237210987874366
0.0055677205628861,0.0055157550895292,0.0055152341079193,0.005484355441945,0.0054872678365127,0.0055405153639888,0.0055642015104309,0.0055873267367805,0.0055867987035337005
0.2860280266240822,0.2833584275254489,0.2820321999576163,0.2829259730972827,0.2842557456413014,0.2844173702995661,0.2840972531901186,0.2838865536840191,0.28367592199069586
1.026560511791901,1.0169792653337622,1.0141278207203115,1.0137319233673052,1.0132836468075963,1.0133966152312373,1.0135896049601238,1.013941762614544,1.014450387635985
1.0442656233511949,1.0345191289262887,1.0334112940029612,1.03276195129463,1.0324236087404386,1.0323185446737555,1.0328586795100383,1.033181797698284,1.0331817925144136
0.1309504877175825,0.1297282812502328,0.1348072866529553,0.1349350262729093,0.1342588520134014,0.1340595871004166,0.1335175659935704,0.1329989713433489,0.13266011890070548
0.0040953160366934,0.0040570930271166,0.0040686152246616,0.0040480024528167,0.0040455039892535,0.0040608102866154,0.0040919581109106,0.0041014746951444,0.0041056162354421635
0.2948366581866236,0.2920848450645368,0.2851643218760057,0.287516273208576,0.2891498315253453,0.2903788954675361,0.290726035259636,0.2906933101852957,0.2903596955358583
1.0289906505961277,1.0193867228069222,1.0194617781082145,1.0180012937049725,1.0170677658642313,1.0168025267937433,1.01722715749723,1.017616625350657,1.0178846886447763
1.0472011828086176,1.0374272897858403,1.0368400996701403,1.036462914070472,1.0364961143380484,1.0362247283888926,1.0359923983364017,1.0363095167766954,1.0367356187736845
0.1208533282014194,0.1197253620372424,0.126872416497571,0.1261906894545031,0.1257328087647702,0.1248118110819694,0.124112142389058,0.1234943571405516,0.12304728955976105
0.0048547545024244,0.004809443389392,0.0048259638589969,0.004812355947313,0.0047926919583564,0.0048126795053514,0.0048414417975776,0.0048578122620266,0.0048664783756825316
0.3056488136255808,0.3027960868946135,0.2899364146525268,0.2930692795900228,0.2956229317758613,0.297671047875623,0.2993349080822132,0.2996099624847671,0.2997090622173414
1.0282342958834845,1.0186374274160388,1.0128310882791087,1.019463357341008,1.0179531197510123,1.0169832599815902,1.0166587445674908,1.0169948792057475,1.0173778220855285
1.0422615932540342,1.0325338031393323,1.0436315689978544,1.0328536946595526,1.0324650727644902,1.032488359831091,1.0320710004292215,1.0318918286897132,1.0320946014522383
0.1150881110991108,0.1140139537122234,0.1227588560123315,0.1223660643044693,0.1214408869448448,0.1204947589045834,0.119490877357868,0.1188729676335891,0.11818806524487395
