Prop distance,Correlation Length,Visibility,Epsilon,Mean Transmission
1.36,2.8103084740874113e-06,0.6531074276244844,50.715910626603446,0.8726863919703877
1.3800000000000001,2.851636539882814e-06,0.6513790396452733,51.031376672872575,0.8726852089224343
1.4000000000000001,2.892964605678218e-06,0.6449987218469223,52.203207597738874,0.8726854976784142
1.42,2.9342926714736204e-06,0.64471584617465,52.255429502717696,0.8726854020717693
1.44,2.9756207372690233e-06,0.6420680159767042,52.74536154939119,0.8726847455323687
1.46,3.0169488030644266e-06,0.6389606478253119,53.322906011776354,0.8726822428723906
1.48,3.05827686885983e-06,0.6384598133770738,53.41625530978067,0.872680467775898
1.5,3.099604934655233e-06,0.6307335828847525,54.865680919900676,0.8726794486426854
1.52,3.140933000450636e-06,0.6259513233218171,55.77174633062229,0.8726784404028081
1.54,3.1822610662460394e-06,0.622818700987085,56.369025261637866,0.8726793310550092
1.56,3.2235891320414427e-06,0.6216637010183292,56.5900007218582,0.8726785628445991
1.58,3.264917197836845e-06,0.620607840351346,56.79236827924422,0.8726778498026073
1.6,3.3062452636322484e-06,0.6130556013012275,58.249957567659294,0.87267651649058
1.62,3.347573329427652e-06,0.6086864313935539,59.10143272065539,0.8726756370426348
1.6400000000000001,3.3889013952230546e-06,0.608888151682047,59.061986561689494,0.8726745895947402
1.6600000000000001,3.430229461018458e-06,0.6123030911105886,58.396175256114546,0.872675020496514
1.68,3.471557526813861e-06,0.6121092415185923,58.43387061732309,0.8726743854737993
1.7,3.512885592609264e-06,0.6007761181589923,60.65868207030024,0.8726745690080254
1.72,3.554213658404667e-06,0.5974905903934186,61.31151709476318,0.8726748620052384
1.74,3.5955417242000703e-06,0.5956974698406657,61.669326396218615,0.8726757748433855
1.76,3.6368697899954736e-06,0.5986217503007445,61.0863510642952,0.8726764989718974
1.78,3.678197855790876e-06,0.5935806374827268,62.09311981629954,0.8726778624766212
1.8,3.7195259215862794e-06,0.5852300365387094,63.77979573695435,0.8726784256842582
1.82,3.760853987381683e-06,0.5803729352747823,64.77195121658224,0.872678119963525
1.84,3.8021820531770856e-06,0.5773845400945149,65.38652227943311,0.8726772237338986
1.86,3.843510118972489e-06,0.574243226431956,66.03598011741356,0.8726757503852703
1.8800000000000001,3.884838184767892e-06,0.5713675090615926,66.63364914136672,0.8726758589051822
1.9000000000000001,3.926166250563295e-06,0.5665379691235118,67.64418770375269,0.8726752913085141
1.92,3.967494316358698e-06,0.5618319268515811,68.63720670931386,0.872675303470186
1.94,4.008822382154101e-06,0.5582760999182015,69.39305193506372,0.8726750064120193
1.96,4.050150447949505e-06,0.5559665565515621,69.8865638842574,0.8726748866197056
1.98,4.091478513744907e-06,0.5538708741951209,70.33615458002141,0.8726744092419378
2.0,4.13280657954031e-06,0.5500431127502255,71.16174012013269,0.8726748816230482
2.02,4.174134645335714e-06,0.5470723912184359,71.80644560149639,0.8726749906736211
2.04,4.215462711131117e-06,0.5437144708523957,72.53940948513906,0.8726745836755336
2.06,4.25679077692652e-06,0.5431077914572168,72.67231759261475,0.8726741265023721
2.08,4.2981188427219236e-06,0.5361690820765991,74.2030614309875,0.8726736488843224
2.1,4.339446908517326e-06,0.5308083684535516,75.39931082270229,0.8726736303480447
2.12,4.380774974312729e-06,0.5294511215984391,75.70409865310536,0.8726740395016097
2.14,4.422103040108133e-06,0.5306216246832901,75.44120035210082,0.8726753443873473
2.16,4.463431105903535e-06,0.5279201428218224,76.04883944882633,0.8726761691112708
2.18,4.504759171698938e-06,0.5220464538261712,77.38079798272527,0.8726759753477132
2.2,4.546087237494342e-06,0.5174819223032477,78.42627228572891,0.8726742676533589
2.22,4.587415303289745e-06,0.5160632693436764,78.75308404881606,0.87267363066707
2.24,4.628743369085148e-06,0.5189935677702289,78.07902254754181,0.8726730076153707
2.2600000000000002,4.670071434880552e-06,0.5175804419081438,78.40360983594165,0.8726726183188869
2.2800000000000002,4.711399500675954e-06,0.5140343116435667,79.22205495054394,0.8726717270094116
2.3000000000000003,4.752727566471357e-06,0.509837614781907,80.19797694678405,0.8726702250490138
2.32,4.79405563226676e-06,0.5079530696269757,80.63883551134,0.8726684111419454
2.34,4.835383698062163e-06,0.5059189259866427,81.11652950654289,0.8726668525994061
2.36,4.8767117638575665e-06,0.5047353580103627,81.39536078683588,0.8726655049357382
2.38,4.918039829652969e-06,0.5006855900844847,82.35439757143476,0.8726646741315551
2.4,4.959367895448372e-06,0.4996149694820273,82.60923074347522,0.8726647509427814
